employee_id,papi_a,papi_b,papi_c,papi_d,papi_e,papi_f,papi_g,papi_i,papi_k,papi_l,papi_n,papi_o,papi_p,papi_r,papi_s,papi_t,papi_v,papi_w,papi_x,papi_z
EMP100139,4.0,2.0,5.0,5.0,4.0,1.0,9.0,4.0,2.0,1.0,2.0,4.892915980230643,1.0,5.026344086021505,8.0,3.0,9.0,4.98696360673547,8.0,8.0
EMP100140,2.0,2.0,3.0,7.0,3.0,2.0,4.931536388140162,4.0,4.0,4.0,2.0,6.0,4.0,6.0,7.0,3.0,1.0,7.0,1.0,2.0
EMP100141,6.0,1.0,8.0,4.0,4.0,1.0,9.0,7.0,8.0,1.0,3.0,3.0,8.0,1.0,1.0,6.0,3.0,4.0,2.0,4.0
EMP100142,1.0,5.0,5.0,3.0,4.0,1.0,5.0,8.0,6.0,6.0,9.0,2.0,1.0,7.0,3.0,1.0,8.0,7.0,7.0,8.0
EMP100143,7.0,3.0,6.0,8.0,3.0,9.0,4.0,5.036314363143632,2.0,8.0,7.0,9.0,3.0,4.0,9.0,6.0,1.0,6.0,4.0,5.0
EMP100144,9.0,8.0,5.0,7.0,9.0,6.0,4.931536388140162,5.0,8.0,9.0,2.0,7.0,3.0,8.0,3.0,4.9535135135135135,3.0,4.98696360673547,8.0,4.0
EMP100145,8.0,1.0,4.0,4.0,3.0,4.0,6.0,9.0,5.0,2.0,7.0,1.0,2.0,8.0,9.0,4.0,9.0,8.0,6.0,4.0
EMP100146,7.0,1.0,6.0,7.0,9.0,8.0,4.0,1.0,5.0158469945355195,1.0,3.0,2.0,1.0,1.0,9.0,6.0,6.0,7.0,3.0,7.0
EMP100147,8.0,6.0,3.0,5.0,3.0,3.0,9.0,6.0,8.0,3.0,5.09277238403452,1.0,9.0,7.0,2.0,6.0,4.905609492988134,3.0,7.0,5.0
EMP100148,9.0,4.0,7.0,7.0,5.065916398713826,4.0,1.0,1.0,9.0,9.0,7.0,3.0,1.0,4.0,9.0,9.0,7.0,7.0,7.0,1.0
EMP100149,4.0,5.0,6.0,7.0,4.0,9.0,9.0,7.0,7.0,1.0,3.0,2.0,6.0,4.0,4.0,1.0,2.0,4.0,5.0,9.0
EMP100150,1.0,3.0,9.0,6.0,6.0,6.0,2.0,4.0,5.0,1.0,9.0,4.0,7.0,3.0,1.0,2.0,6.0,1.0,8.0,4.976151761517615
EMP100151,9.0,3.0,7.0,2.0,2.0,2.0,7.0,2.0,3.0,8.0,7.0,9.0,8.0,9.0,2.0,2.0,6.0,5.0,9.0,5.0
EMP100152,4.0,4.918201516793066,5.0,3.0,6.0,4.0,1.0,2.0,7.0,6.0,3.0,4.892915980230643,3.0,2.0,5.0,7.0,8.0,8.0,2.0,7.0
EMP100153,4.0,1.0,3.0,2.0,2.0,8.0,3.0,3.0,8.0,7.0,6.0,4.892915980230643,1.0,3.0,3.0,2.0,6.0,3.0,1.0,9.0
EMP100154,5.0,4.918201516793066,6.0,1.0,7.0,3.0,5.0,3.0,5.0,9.0,5.0,4.892915980230643,5.0,8.0,4.0,6.0,2.0,9.0,7.0,4.976151761517615
EMP100155,5.0,8.0,6.0,3.0,3.0,2.0,4.0,3.0,7.0,2.0,2.0,4.0,9.0,9.0,5.0,2.0,4.905609492988134,7.0,5.0,3.0
EMP100156,1.0,2.0,7.0,5.0,9.0,1.0,6.0,6.0,5.0158469945355195,3.0,6.0,5.0,6.0,8.0,9.0,3.0,7.0,7.0,7.0,3.0
EMP100157,7.0,4.0,7.0,3.0,9.0,3.0,9.0,3.0,1.0,8.0,3.0,9.0,6.0,5.0,5.0,6.0,4.905609492988134,9.0,8.0,1.0
EMP100158,5.0,8.0,1.0,8.0,4.0,6.0,6.0,5.036314363143632,5.0,5.0,4.0,4.892915980230643,9.0,9.0,6.0,9.0,2.0,1.0,1.0,4.0
EMP100159,2.0,2.0,6.0,6.0,8.0,5.0,7.0,6.0,4.0,4.0,6.0,1.0,8.0,8.0,5.0,1.0,9.0,6.0,8.0,4.0
EMP100160,2.0,6.0,8.0,5.0,9.0,2.0,2.0,6.0,2.0,5.0,3.0,5.0,6.0,1.0,4.0,4.0,5.0,5.0,1.0,7.0
EMP100161,7.0,1.0,1.0,4.0,9.0,7.0,4.0,1.0,5.0158469945355195,8.0,3.0,2.0,3.0,7.0,1.0,1.0,4.0,8.0,7.0,7.0
EMP100162,2.0,7.0,1.0,4.977813852813853,6.0,3.0,4.0,4.0,5.0,3.0,6.0,3.0,1.0,3.0,1.0,4.9535135135135135,6.0,7.0,2.0,9.0
EMP100163,1.0,8.0,5.0,6.0,5.065916398713826,5.057158410451824,2.0,2.0,6.0,8.0,7.0,9.0,8.0,5.026344086021505,8.0,9.0,8.0,4.98696360673547,8.0,8.0
EMP100164,7.0,8.0,7.0,1.0,1.0,4.0,2.0,2.0,5.0158469945355195,4.0,5.09277238403452,4.892915980230643,5.0,8.0,8.0,7.0,5.0,7.0,5.0,9.0
EMP100165,2.0,4.0,2.0,5.0,8.0,5.0,5.0,4.0,9.0,5.099836333878887,5.0,7.0,1.0,9.0,2.0,4.0,6.0,9.0,9.0,6.0
EMP100166,5.0,7.0,8.0,2.0,4.0,8.0,6.0,5.036314363143632,9.0,9.0,2.0,4.892915980230643,2.0,6.0,3.0,7.0,7.0,8.0,1.0,8.0
EMP100167,2.0,5.0,3.0,3.0,5.065916398713826,8.0,8.0,9.0,3.0,2.0,1.0,4.892915980230643,1.0,2.0,1.0,1.0,1.0,8.0,9.0,2.0
EMP100168,7.0,4.0,6.0,9.0,8.0,5.0,1.0,5.0,3.0,7.0,4.0,2.0,7.0,5.026344086021505,4.994585814834867,4.9535135135135135,2.0,5.0,2.0,4.0
EMP100169,5.030711206896552,1.0,5.0,3.0,6.0,1.0,3.0,7.0,5.0,8.0,3.0,7.0,5.0,1.0,8.0,4.0,1.0,1.0,7.0,7.0
EMP100170,4.0,5.0,5.0,9.0,5.065916398713826,5.0,7.0,3.0,8.0,2.0,7.0,4.0,8.0,2.0,1.0,9.0,5.0,9.0,7.0,2.0
EMP100171,8.0,5.0,5.0,1.0,9.0,2.0,4.931536388140162,4.0,6.0,5.0,8.0,5.0,7.0,5.026344086021505,4.0,6.0,5.0,7.0,7.0,1.0
EMP100172,7.0,3.0,1.0,9.0,9.0,4.0,9.0,9.0,9.0,2.0,1.0,7.0,1.0,9.0,7.0,8.0,2.0,8.0,6.0,7.0
EMP100173,1.0,1.0,7.0,7.0,7.0,9.0,2.0,5.0,3.0,8.0,2.0,3.0,2.0,7.0,2.0,9.0,7.0,4.98696360673547,8.0,2.0
EMP100174,9.0,3.0,5.0,3.0,5.065916398713826,7.0,8.0,5.0,5.0,9.0,4.0,4.892915980230643,2.0,7.0,2.0,4.0,2.0,8.0,9.0,6.0
EMP100175,9.0,3.0,1.0,6.0,2.0,8.0,4.0,5.036314363143632,9.0,4.0,4.0,4.892915980230643,3.0,9.0,6.0,8.0,1.0,3.0,2.0,7.0
EMP100176,5.0,3.0,1.0,2.0,3.0,3.0,5.0,4.0,1.0,8.0,1.0,4.892915980230643,9.0,5.026344086021505,2.0,6.0,9.0,6.0,8.0,1.0
EMP100177,8.0,6.0,9.0,7.0,6.0,5.057158410451824,4.0,2.0,2.0,6.0,8.0,7.0,5.0,3.0,9.0,9.0,6.0,9.0,9.0,4.0
EMP100178,3.0,7.0,3.0,8.0,9.0,7.0,4.0,6.0,9.0,2.0,5.09277238403452,4.0,7.0,4.0,5.0,4.0,2.0,4.0,3.0,9.0
EMP100179,4.0,3.0,6.0,9.0,2.0,1.0,5.0,4.0,7.0,1.0,9.0,9.0,1.0,3.0,6.0,8.0,2.0,4.0,5.0,5.0
EMP100180,5.030711206896552,4.0,3.0,1.0,5.0,8.0,2.0,4.0,7.0,2.0,2.0,4.0,6.0,5.026344086021505,3.0,9.0,6.0,9.0,4.0,7.0
EMP100181,2.0,7.0,1.0,4.0,3.0,6.0,6.0,8.0,9.0,7.0,3.0,6.0,7.0,7.0,4.994585814834867,3.0,9.0,2.0,3.0,9.0
EMP100182,9.0,8.0,1.0,7.0,9.0,8.0,3.0,2.0,2.0,5.099836333878887,9.0,4.0,4.996811902231668,6.0,1.0,6.0,6.0,7.0,5.02094522019334,5.0
EMP100183,7.0,6.0,1.0,2.0,3.0,1.0,9.0,2.0,1.0,6.0,9.0,4.892915980230643,6.0,8.0,9.0,1.0,9.0,3.0,5.0,4.976151761517615
EMP100184,5.0,7.0,8.0,5.0,8.0,7.0,4.931536388140162,5.0,1.0,5.099836333878887,5.09277238403452,8.0,9.0,2.0,9.0,8.0,7.0,4.98696360673547,4.0,4.0
EMP100185,4.0,6.0,8.0,5.0,4.0,8.0,3.0,5.036314363143632,5.0,9.0,3.0,5.0,9.0,6.0,2.0,7.0,9.0,9.0,6.0,4.0
EMP100186,1.0,1.0,9.0,5.0,7.0,5.057158410451824,5.0,3.0,6.0,4.0,9.0,3.0,9.0,8.0,3.0,5.0,4.905609492988134,1.0,9.0,3.0
EMP100187,3.0,2.0,4.0,8.0,6.0,2.0,6.0,4.0,8.0,5.099836333878887,8.0,3.0,8.0,5.0,4.0,5.0,6.0,9.0,7.0,6.0
EMP100188,4.0,3.0,8.0,2.0,4.0,6.0,4.0,7.0,4.0,4.0,5.09277238403452,6.0,8.0,7.0,4.994585814834867,7.0,4.0,4.0,8.0,5.0
EMP100189,4.0,9.0,6.0,4.977813852813853,5.0,2.0,7.0,1.0,4.0,5.099836333878887,5.0,4.0,2.0,8.0,4.0,6.0,2.0,2.0,5.0,5.0
EMP100190,5.0,3.0,3.0,6.0,2.0,3.0,4.931536388140162,8.0,7.0,3.0,7.0,7.0,4.996811902231668,7.0,9.0,7.0,4.905609492988134,4.98696360673547,1.0,5.0
EMP100191,7.0,1.0,8.0,2.0,4.0,5.057158410451824,7.0,5.036314363143632,2.0,1.0,8.0,7.0,4.0,2.0,5.0,3.0,4.0,5.0,6.0,1.0
EMP100192,6.0,1.0,4.0,9.0,3.0,7.0,9.0,8.0,9.0,8.0,4.0,8.0,8.0,2.0,4.0,3.0,6.0,9.0,9.0,6.0
EMP100193,3.0,6.0,7.0,4.977813852813853,2.0,3.0,3.0,7.0,2.0,8.0,1.0,3.0,8.0,8.0,9.0,4.9535135135135135,7.0,2.0,4.0,5.0
EMP100194,9.0,4.918201516793066,1.0,6.0,3.0,1.0,3.0,8.0,5.0,5.099836333878887,9.0,3.0,2.0,2.0,3.0,2.0,8.0,2.0,6.0,4.976151761517615
EMP100195,9.0,4.0,2.0,7.0,8.0,8.0,1.0,5.036314363143632,9.0,9.0,6.0,2.0,4.0,3.0,8.0,1.0,5.0,8.0,1.0,3.0
EMP100196,5.0,6.0,2.0,9.0,1.0,6.0,6.0,7.0,3.0,5.0,8.0,6.0,4.996811902231668,6.0,4.0,9.0,1.0,4.0,5.02094522019334,4.0
EMP100197,6.0,4.0,8.0,3.0,4.0,5.0,2.0,4.0,2.0,9.0,3.0,1.0,8.0,2.0,7.0,8.0,1.0,7.0,3.0,6.0
EMP100198,5.0,9.0,8.0,5.0,8.0,1.0,2.0,7.0,5.0158469945355195,1.0,5.09277238403452,5.0,9.0,1.0,7.0,4.0,4.905609492988134,5.0,4.0,4.0
EMP100199,4.0,4.918201516793066,9.0,8.0,8.0,3.0,1.0,5.036314363143632,7.0,1.0,9.0,4.892915980230643,3.0,9.0,6.0,7.0,7.0,9.0,3.0,6.0
EMP100200,6.0,6.0,7.0,9.0,8.0,9.0,1.0,2.0,6.0,8.0,5.0,1.0,2.0,6.0,3.0,4.0,5.0,5.0,7.0,3.0
EMP100201,1.0,2.0,7.0,6.0,9.0,6.0,9.0,8.0,1.0,3.0,3.0,4.892915980230643,6.0,4.0,9.0,2.0,9.0,6.0,1.0,6.0
EMP100202,9.0,5.0,8.0,1.0,5.0,6.0,7.0,5.036314363143632,5.0,1.0,5.0,4.892915980230643,5.0,9.0,8.0,2.0,2.0,2.0,5.02094522019334,8.0
EMP100203,8.0,3.0,9.0,3.0,9.0,4.0,3.0,8.0,5.0158469945355195,2.0,3.0,3.0,7.0,3.0,8.0,4.0,1.0,4.0,2.0,8.0
EMP100204,8.0,6.0,2.0,5.0,2.0,5.0,7.0,9.0,7.0,1.0,2.0,8.0,6.0,6.0,5.0,3.0,6.0,4.98696360673547,9.0,7.0
EMP100205,5.030711206896552,7.0,4.0,9.0,7.0,5.0,4.0,1.0,9.0,5.099836333878887,9.0,2.0,1.0,7.0,4.0,8.0,3.0,2.0,6.0,1.0
EMP100206,1.0,1.0,2.0,5.0,8.0,2.0,1.0,8.0,8.0,9.0,9.0,3.0,7.0,9.0,4.0,5.0,5.0,4.98696360673547,5.02094522019334,7.0
EMP100207,8.0,8.0,1.0,8.0,9.0,1.0,6.0,3.0,3.0,5.099836333878887,4.0,9.0,6.0,5.026344086021505,7.0,9.0,2.0,5.0,5.0,3.0
EMP100208,9.0,3.0,3.0,6.0,5.0,8.0,7.0,9.0,6.0,6.0,5.0,5.0,1.0,9.0,4.0,4.0,9.0,7.0,7.0,9.0
EMP100209,3.0,5.0,4.0,3.0,2.0,5.0,6.0,4.0,9.0,6.0,5.09277238403452,1.0,5.0,4.0,9.0,7.0,3.0,5.0,8.0,3.0
EMP100210,3.0,3.0,4.0,3.0,4.0,5.057158410451824,5.0,6.0,7.0,9.0,5.0,7.0,3.0,5.0,2.0,4.0,3.0,4.0,7.0,4.0
EMP100211,2.0,4.0,7.0,4.977813852813853,1.0,5.057158410451824,1.0,9.0,6.0,9.0,2.0,4.892915980230643,4.0,1.0,4.994585814834867,9.0,7.0,4.0,5.0,8.0
EMP100212,4.0,3.0,2.0,5.0,7.0,4.0,8.0,8.0,2.0,6.0,7.0,1.0,1.0,6.0,2.0,4.0,5.0,6.0,5.02094522019334,4.976151761517615
EMP100213,6.0,2.0,3.0,6.0,9.0,5.057158410451824,6.0,2.0,8.0,8.0,5.09277238403452,7.0,1.0,5.0,3.0,5.0,4.0,5.0,7.0,3.0
EMP100214,5.0,8.0,5.0,9.0,1.0,7.0,6.0,3.0,7.0,9.0,2.0,6.0,6.0,1.0,7.0,6.0,4.905609492988134,9.0,7.0,2.0
EMP100215,1.0,3.0,4.86058981233244,5.0,5.0,5.0,2.0,2.0,2.0,7.0,9.0,9.0,1.0,2.0,5.0,9.0,5.0,5.0,5.02094522019334,5.0
EMP100216,6.0,9.0,6.0,1.0,7.0,1.0,8.0,5.0,1.0,6.0,3.0,6.0,8.0,5.0,4.994585814834867,6.0,7.0,3.0,2.0,3.0
EMP100217,7.0,7.0,4.86058981233244,8.0,8.0,3.0,6.0,8.0,7.0,7.0,5.0,2.0,5.0,2.0,2.0,6.0,4.0,9.0,3.0,7.0
EMP100218,7.0,9.0,9.0,6.0,5.0,3.0,9.0,1.0,2.0,8.0,1.0,4.892915980230643,6.0,1.0,3.0,3.0,9.0,7.0,5.02094522019334,4.0
EMP100219,3.0,4.918201516793066,3.0,2.0,3.0,3.0,8.0,5.036314363143632,6.0,9.0,1.0,8.0,9.0,5.026344086021505,6.0,7.0,4.905609492988134,2.0,2.0,3.0
EMP100220,8.0,1.0,3.0,7.0,5.0,3.0,2.0,2.0,7.0,2.0,5.0,4.892915980230643,5.0,4.0,2.0,3.0,5.0,5.0,7.0,8.0
EMP100221,5.030711206896552,8.0,7.0,7.0,9.0,3.0,4.931536388140162,3.0,9.0,6.0,6.0,3.0,1.0,8.0,7.0,2.0,1.0,5.0,2.0,4.0
EMP100222,6.0,7.0,7.0,3.0,4.0,1.0,2.0,2.0,5.0,9.0,9.0,4.892915980230643,6.0,8.0,8.0,5.0,6.0,2.0,4.0,4.976151761517615
EMP100223,5.030711206896552,1.0,9.0,1.0,4.0,5.0,6.0,4.0,5.0158469945355195,6.0,5.0,9.0,9.0,5.0,8.0,6.0,7.0,1.0,5.0,7.0
EMP100224,4.0,4.0,2.0,1.0,5.065916398713826,2.0,6.0,9.0,9.0,5.0,1.0,7.0,8.0,4.0,6.0,4.0,4.905609492988134,4.0,1.0,2.0
EMP100225,2.0,3.0,2.0,4.977813852813853,5.065916398713826,7.0,2.0,6.0,2.0,4.0,9.0,5.0,4.996811902231668,8.0,9.0,4.0,5.0,2.0,5.0,4.976151761517615
EMP100226,1.0,8.0,3.0,5.0,5.065916398713826,2.0,4.0,9.0,5.0158469945355195,6.0,7.0,8.0,4.0,4.0,3.0,9.0,6.0,7.0,5.02094522019334,9.0
EMP100227,5.030711206896552,5.0,7.0,7.0,8.0,5.057158410451824,4.931536388140162,3.0,3.0,5.099836333878887,5.0,1.0,6.0,2.0,9.0,2.0,3.0,1.0,5.0,9.0
EMP100228,9.0,2.0,5.0,5.0,6.0,7.0,5.0,3.0,7.0,2.0,7.0,5.0,4.996811902231668,3.0,4.0,1.0,4.0,2.0,9.0,2.0
EMP100229,5.030711206896552,5.0,8.0,4.0,5.0,1.0,6.0,6.0,7.0,5.099836333878887,7.0,3.0,4.996811902231668,3.0,7.0,1.0,4.0,3.0,1.0,2.0
EMP100230,5.030711206896552,6.0,1.0,8.0,7.0,7.0,5.0,3.0,3.0,7.0,3.0,6.0,2.0,8.0,6.0,6.0,9.0,2.0,4.0,6.0
EMP100231,7.0,9.0,5.0,3.0,2.0,4.0,8.0,5.0,2.0,9.0,1.0,2.0,9.0,4.0,3.0,3.0,3.0,8.0,1.0,2.0
EMP100232,5.030711206896552,8.0,6.0,2.0,9.0,5.0,4.931536388140162,7.0,7.0,8.0,8.0,1.0,2.0,5.026344086021505,4.994585814834867,7.0,4.0,7.0,5.0,3.0
EMP100233,6.0,6.0,7.0,3.0,9.0,1.0,3.0,4.0,3.0,1.0,6.0,8.0,4.0,3.0,5.0,4.9535135135135135,1.0,6.0,9.0,7.0
EMP100234,2.0,3.0,5.0,8.0,5.065916398713826,8.0,4.0,7.0,9.0,1.0,6.0,8.0,8.0,2.0,4.994585814834867,3.0,9.0,3.0,4.0,7.0
EMP100235,7.0,4.918201516793066,5.0,8.0,1.0,9.0,1.0,8.0,4.0,7.0,5.0,2.0,4.0,1.0,8.0,8.0,8.0,3.0,1.0,4.0
EMP100236,6.0,1.0,7.0,2.0,5.065916398713826,1.0,2.0,2.0,4.0,5.0,8.0,3.0,1.0,1.0,1.0,3.0,5.0,7.0,4.0,4.976151761517615
EMP100237,2.0,9.0,1.0,1.0,8.0,7.0,6.0,4.0,3.0,8.0,9.0,6.0,4.0,2.0,4.0,7.0,8.0,9.0,1.0,6.0
EMP100238,7.0,3.0,4.86058981233244,6.0,1.0,6.0,1.0,4.0,2.0,8.0,2.0,8.0,7.0,3.0,6.0,3.0,1.0,3.0,8.0,3.0
EMP100239,9.0,5.0,5.0,2.0,8.0,5.0,5.0,5.036314363143632,6.0,3.0,8.0,3.0,4.0,7.0,4.0,5.0,9.0,4.98696360673547,8.0,5.0
EMP100240,8.0,4.0,5.0,3.0,2.0,5.057158410451824,4.0,6.0,4.0,6.0,6.0,2.0,7.0,5.026344086021505,9.0,7.0,3.0,4.0,4.0,7.0
EMP100241,4.0,5.0,5.0,9.0,2.0,7.0,1.0,2.0,8.0,8.0,2.0,1.0,8.0,5.0,3.0,4.0,3.0,5.0,5.0,8.0
EMP100242,9.0,6.0,9.0,4.977813852813853,6.0,1.0,9.0,6.0,4.0,9.0,5.0,4.892915980230643,9.0,1.0,4.0,2.0,5.0,4.0,5.0,6.0
EMP100243,4.0,5.0,3.0,3.0,1.0,8.0,4.931536388140162,6.0,8.0,6.0,1.0,1.0,1.0,9.0,6.0,5.0,6.0,3.0,2.0,6.0
EMP100244,3.0,8.0,6.0,5.0,3.0,3.0,9.0,7.0,6.0,3.0,5.0,8.0,6.0,5.026344086021505,1.0,6.0,2.0,9.0,8.0,5.0
EMP100245,6.0,3.0,4.86058981233244,7.0,9.0,7.0,6.0,5.036314363143632,9.0,5.0,5.09277238403452,5.0,4.996811902231668,2.0,3.0,4.9535135135135135,1.0,5.0,7.0,7.0
EMP100246,6.0,3.0,5.0,7.0,5.065916398713826,1.0,2.0,7.0,8.0,8.0,5.0,5.0,8.0,4.0,5.0,6.0,8.0,3.0,3.0,4.976151761517615
EMP100247,4.0,2.0,6.0,7.0,3.0,3.0,4.931536388140162,4.0,4.0,9.0,7.0,5.0,8.0,7.0,8.0,2.0,5.0,2.0,1.0,4.0
EMP100248,4.0,4.918201516793066,8.0,3.0,1.0,5.0,7.0,4.0,3.0,3.0,5.0,1.0,4.0,5.0,4.0,4.9535135135135135,4.0,5.0,1.0,4.976151761517615
EMP100249,3.0,6.0,2.0,5.0,9.0,5.0,6.0,2.0,9.0,6.0,5.09277238403452,3.0,6.0,7.0,5.0,4.9535135135135135,3.0,4.98696360673547,6.0,5.0
EMP100250,6.0,3.0,4.0,2.0,7.0,3.0,8.0,3.0,2.0,2.0,8.0,4.892915980230643,3.0,6.0,9.0,6.0,3.0,5.0,6.0,1.0
EMP100251,7.0,9.0,4.0,4.977813852813853,9.0,7.0,9.0,7.0,6.0,8.0,5.0,9.0,1.0,4.0,5.0,2.0,9.0,2.0,6.0,2.0
EMP100252,3.0,1.0,2.0,5.0,9.0,8.0,6.0,9.0,9.0,3.0,7.0,2.0,6.0,1.0,6.0,3.0,5.0,7.0,4.0,9.0
EMP100253,4.0,7.0,1.0,9.0,5.065916398713826,4.0,1.0,3.0,3.0,5.099836333878887,5.0,9.0,3.0,4.0,1.0,4.9535135135135135,8.0,3.0,6.0,4.976151761517615
EMP100254,9.0,9.0,3.0,7.0,8.0,3.0,9.0,9.0,3.0,5.099836333878887,4.0,8.0,8.0,4.0,1.0,3.0,7.0,1.0,7.0,4.0
EMP100255,8.0,2.0,9.0,5.0,7.0,3.0,4.0,7.0,7.0,5.099836333878887,9.0,1.0,1.0,1.0,9.0,4.0,4.0,5.0,1.0,9.0
EMP100256,2.0,4.918201516793066,3.0,6.0,5.065916398713826,8.0,8.0,8.0,2.0,6.0,2.0,8.0,4.996811902231668,1.0,5.0,9.0,6.0,2.0,6.0,8.0
EMP100257,8.0,7.0,7.0,2.0,3.0,8.0,7.0,2.0,4.0,5.099836333878887,5.0,1.0,4.0,8.0,5.0,4.0,2.0,2.0,2.0,1.0
EMP100258,6.0,7.0,3.0,7.0,7.0,9.0,5.0,1.0,5.0,9.0,7.0,7.0,2.0,1.0,7.0,8.0,4.905609492988134,6.0,8.0,4.0
EMP100259,5.0,1.0,4.0,9.0,8.0,4.0,2.0,1.0,8.0,9.0,1.0,2.0,6.0,7.0,4.994585814834867,5.0,3.0,8.0,5.0,6.0
EMP100260,5.0,4.0,4.0,9.0,7.0,6.0,4.931536388140162,5.0,3.0,9.0,3.0,5.0,1.0,9.0,8.0,1.0,3.0,4.0,9.0,3.0
EMP100261,8.0,9.0,2.0,1.0,3.0,3.0,3.0,3.0,1.0,8.0,3.0,7.0,7.0,9.0,7.0,9.0,7.0,4.98696360673547,7.0,4.0
EMP100262,5.030711206896552,9.0,8.0,6.0,5.0,6.0,2.0,5.036314363143632,3.0,2.0,2.0,7.0,5.0,2.0,1.0,6.0,1.0,2.0,5.0,7.0
EMP100263,6.0,9.0,5.0,5.0,3.0,6.0,9.0,9.0,2.0,5.0,1.0,4.892915980230643,8.0,7.0,1.0,3.0,1.0,1.0,7.0,4.0
EMP100264,5.030711206896552,1.0,7.0,4.0,2.0,6.0,1.0,3.0,7.0,2.0,1.0,5.0,6.0,9.0,6.0,4.9535135135135135,4.905609492988134,1.0,6.0,8.0
EMP100265,4.0,5.0,3.0,4.977813852813853,8.0,3.0,4.931536388140162,3.0,7.0,6.0,4.0,6.0,4.996811902231668,8.0,2.0,6.0,1.0,3.0,8.0,4.0
EMP100266,5.030711206896552,2.0,5.0,1.0,2.0,5.057158410451824,9.0,8.0,3.0,8.0,3.0,1.0,8.0,9.0,8.0,8.0,9.0,1.0,4.0,1.0
EMP100267,4.0,6.0,8.0,6.0,5.0,5.0,5.0,6.0,5.0,4.0,3.0,9.0,4.0,3.0,6.0,3.0,7.0,4.98696360673547,9.0,4.976151761517615
EMP100268,5.030711206896552,9.0,2.0,7.0,8.0,4.0,7.0,9.0,4.0,5.0,7.0,2.0,2.0,1.0,5.0,4.0,7.0,9.0,2.0,1.0
EMP100269,5.030711206896552,8.0,5.0,8.0,9.0,4.0,3.0,8.0,9.0,2.0,4.0,8.0,1.0,5.0,7.0,8.0,4.0,1.0,6.0,7.0
EMP100270,8.0,8.0,6.0,4.977813852813853,8.0,6.0,1.0,5.036314363143632,5.0,9.0,2.0,7.0,6.0,8.0,8.0,6.0,4.905609492988134,3.0,5.0,6.0
EMP100271,9.0,1.0,3.0,3.0,8.0,8.0,8.0,1.0,7.0,4.0,9.0,9.0,1.0,4.0,8.0,8.0,9.0,7.0,5.0,9.0
EMP100272,9.0,1.0,5.0,3.0,4.0,5.057158410451824,5.0,9.0,2.0,4.0,7.0,3.0,3.0,4.0,1.0,4.0,9.0,2.0,1.0,6.0
EMP100273,6.0,6.0,2.0,2.0,6.0,1.0,7.0,2.0,3.0,8.0,6.0,6.0,5.0,7.0,6.0,8.0,4.905609492988134,1.0,4.0,4.0
EMP100274,9.0,4.0,5.0,3.0,5.065916398713826,6.0,3.0,3.0,1.0,5.099836333878887,8.0,2.0,5.0,2.0,6.0,3.0,8.0,2.0,3.0,1.0
EMP100275,4.0,8.0,4.86058981233244,1.0,9.0,7.0,5.0,3.0,1.0,3.0,7.0,7.0,3.0,4.0,6.0,2.0,4.0,5.0,3.0,2.0
EMP100276,8.0,5.0,4.86058981233244,8.0,6.0,5.0,9.0,9.0,3.0,5.099836333878887,5.09277238403452,8.0,5.0,3.0,5.0,2.0,7.0,9.0,9.0,9.0
EMP100277,4.0,8.0,5.0,9.0,7.0,8.0,8.0,7.0,2.0,7.0,8.0,2.0,1.0,1.0,9.0,6.0,4.0,2.0,6.0,7.0
EMP100278,4.0,8.0,1.0,1.0,2.0,2.0,2.0,5.0,6.0,7.0,6.0,9.0,8.0,5.0,6.0,6.0,9.0,7.0,5.02094522019334,6.0
EMP100279,3.0,4.918201516793066,7.0,1.0,9.0,7.0,7.0,5.0,4.0,3.0,4.0,9.0,7.0,5.0,7.0,8.0,1.0,2.0,3.0,9.0
EMP100280,6.0,4.0,8.0,1.0,9.0,7.0,7.0,5.036314363143632,6.0,3.0,5.09277238403452,5.0,5.0,4.0,8.0,5.0,4.0,1.0,5.02094522019334,7.0
EMP100281,9.0,1.0,9.0,4.0,4.0,9.0,6.0,3.0,1.0,5.099836333878887,3.0,1.0,8.0,9.0,8.0,9.0,4.0,4.0,1.0,3.0
EMP100282,4.0,9.0,1.0,7.0,6.0,2.0,1.0,3.0,8.0,6.0,5.09277238403452,6.0,3.0,2.0,3.0,5.0,5.0,6.0,5.02094522019334,1.0
EMP100283,8.0,5.0,8.0,8.0,9.0,6.0,8.0,6.0,1.0,4.0,7.0,9.0,7.0,7.0,6.0,6.0,2.0,5.0,8.0,6.0
EMP100284,6.0,4.0,5.0,4.977813852813853,7.0,5.057158410451824,3.0,7.0,8.0,6.0,7.0,4.892915980230643,8.0,6.0,4.994585814834867,4.9535135135135135,1.0,3.0,7.0,4.976151761517615
EMP100285,6.0,1.0,5.0,7.0,7.0,5.0,7.0,7.0,6.0,8.0,4.0,6.0,8.0,9.0,9.0,8.0,4.905609492988134,4.98696360673547,5.0,8.0
EMP100286,9.0,1.0,7.0,5.0,9.0,5.0,4.0,5.036314363143632,8.0,2.0,5.0,1.0,2.0,9.0,2.0,7.0,1.0,4.98696360673547,5.02094522019334,7.0
EMP100287,6.0,3.0,6.0,1.0,6.0,3.0,2.0,3.0,3.0,6.0,4.0,5.0,9.0,7.0,4.0,2.0,3.0,5.0,7.0,3.0
